Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
2.432,0.0540387,0.027616,0.0353558,0.0288986,0.064252,0.0764969,0.0564352,0.0492636,0.0522287,0.0610648,0.0749347,0.0463046,0.0569464,0.0700632,-3.09217,0.0764661,-7.61769,-12.0531,-487.381,181901,54671.2,-3751.85,112.174,-373.221,0,0.0827026,-0.0367737,1.35345,-0.934753,0.411377,0.0950623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.573,9777.05,649.769,0.661068,1.56936,-0.0905042,-4.93028e-06,-6.00849e-05,7.11514e-06,77.1304,46.154,50.2969,3871.45,15772.3,9026.81,209.397,-9873.75,482.792,-1.21776,-0.15266,0.613888,4.14e-05,6.705e-05,-3.42e-05,13.8253,-128.705,135.602,-1922.37,-8184.62,15880.6
2.433,0.0488507,0.0489783,0.0551923,0.0328659,0.0377017,0.0615433,0.0488058,0.00837006,0.0662668,0.0696097,0.0480792,0.0453891,0.0477911,0.0563303,-3.0467,0.0523572,-8.12099,-11.5976,-487.492,182173,54812.9,-3709.31,112.439,-373.694,0,0.0856018,-0.0341797,1.35376,-0.935974,0.41214,0.0944519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.74,9773.41,671.726,0.69062,1.47503,-0.0688636,-4.95301e-06,-6.00735e-05,7.12651e-06,77.1336,46.1452,50.2883,3713.54,15921.6,8877.22,212.305,-9879.01,485.057,-1.20957,-0.161921,0.569354,4.14e-05,6.705e-05,-3.42e-05,13.8256,-128.705,135.602,-2078.41,-8316.46,16843.9
2.434,0.0671613,0.0291418,0.0457318,0.0459885,0.0377017,0.0954178,0.031716,0.0700156,0.0339182,0.0827322,0.0663898,0.0459995,0.0514532,0.0175729,-2.94294,0.0682263,-7.69313,-11.8411,-487.71,182065,54697.1,-3677.36,112.151,-373.306,0,0.0831604,-0.035553,1.35437,-0.935516,0.41153,0.0939941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.907,9769.76,693.682,0.720172,1.3807,-0.0472229,-4.97575e-06,-6.00621e-05,7.13787e-06,77.1369,46.1364,50.2797,3555.64,16071,8727.62,215.214,-9884.27,487.322,-1.20137,-0.171182,0.524819,4.14e-05,6.705e-05,-3.42e-05,13.8259,-128.705,135.602,-2234.45,-8448.3,17807.1
2.435,0.0586163,0.050199,0.0435956,0.0408005,0.0486881,0.0557449,0.031716,0.0520102,0.110212,0.0409232,0.0587604,0.0594272,0.0578619,0.057551,-2.87488,0.0477795,-7.81931,-11.7445,-488.426,182048,54688.4,-3802.78,111.968,-372.723,0,0.0839233,-0.0349426,1.35635,-0.935364,0.411377,0.0958252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.074,9766.11,715.639,0.749724,1.28637,-0.0255823,-4.99848e-06,-6.00508e-05,7.14924e-06,77.1402,46.1276,50.2711,3397.74,16220.3,8578.03,218.122,-9889.52,489.586,-1.19318,-0.180443,0.480285,4.14e-05,6.705e-05,-3.42e-05,13.8262,-128.705,135.602,-2390.5,-8580.13,18770.4
2.436,0.0607526,0.0556921,0.0445111,0.0356125,0.0492984,0.0655106,0.0546042,0.0565878,0.063215,0.0436697,0.0550983,0.0499667,0.0444342,0.0554147,-2.81995,0.05724,-7.76442,-11.7455,-488.76,182310,54786.4,-3759.43,112.093,-373.006,0,0.0836182,-0.0349426,1.35727,-0.936737,0.41214,0.0952148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.332,9768.63,717.101,0.700076,1.29066,-0.0214438,-5.01878e-06,-6.00406e-05,7.16061e-06,77.1436,46.1189,50.2624,3101.65,16305.5,8554.34,219.993,-9886.17,486.973,-1.21024,-0.173194,0.464844,4.13899e-05,6.70197e-05,-3.41975e-05,13.8265,-128.705,135.601,-2377.79,-8516.36,19018.2
2.437,0.054649,0.0498938,0.0457318,0.0700973,0.0377017,0.0557449,0.0466696,0.0657431,0.0534494,0.0531302,0.0752399,0.0334872,0.0435187,0.0737253,-1.46283,0.0541882,-7.69056,-12.036,-488.369,182109,54882.4,-3646.31,112.379,-372.892,0,0.0831604,-0.0366211,1.3562,-0.935822,0.412903,0.0935364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.452,9778.87,692.945,0.551427,1.41823,-0.039183,-5.03605e-06,-6.0032e-05,7.17197e-06,77.1473,46.1104,50.2536,2632.83,16310.5,8688.03,220.566,-9872.03,478.262,-1.25886,-0.14531,0.485769,4.13672e-05,6.69515e-05,-3.41918e-05,13.8269,-128.705,135.601,-2154.14,-8208.06,18371.6
2.438,0.0671613,0.0743079,0.0521405,0.0408005,0.0514346,0.0365189,0.0396506,0.0437704,0.0577219,0.0207816,0.0715778,0.0414218,0.0355841,0.0609079,3.32446,0.045033,-7.74254,-11.7936,-488.259,182159,54824.5,-3645.73,112.286,-373.078,0,0.0834656,-0.0352478,1.3559,-0.935974,0.412445,0.0935364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.573,9789.1,668.788,0.402777,1.54581,-0.0569221,-5.05332e-06,-6.00233e-05,7.18334e-06,77.1511,46.102,50.2448,2164.01,16315.5,8821.72,221.14,-9857.9,469.552,-1.30748,-0.117425,0.506694,4.13444e-05,6.68833e-05,-3.41861e-05,13.8272,-128.705,135.601,-1930.49,-7899.77,17725
2.439,0.0540387,0.0538611,0.0847943,0.0585007,0.0547916,0.0591019,0.059487,0.0587241,0.023237,0.0503836,0.0587604,0.0463046,0.0334479,0.0548044,3.3385,0.0587659,-7.73791,-12.0735,-489.2,182197,54929.4,-3813.15,112.284,-372.439,0,0.0834656,-0.0367737,1.35849,-0.936279,0.413208,0.0959778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.694,9799.33,644.631,0.254128,1.67338,-0.0746613,-5.07059e-06,-6.00147e-05,7.1947e-06,77.1548,46.0935,50.236,1695.19,16320.6,8955.4,221.713,-9843.77,460.841,-1.35611,-0.0895404,0.527619,4.13217e-05,6.68151e-05,-3.41804e-05,13.8276,-128.705,135.6,-1706.83,-7591.47,17078.4
2.44,0.0519025,0.0288367,0.0545819,0.0551437,0.0544864,0.0615433,0.0466696,0.0571982,0.0531442,0.0522147,0.047774,0.043558,0.0361945,0.0810495,3.33514,0.0474744,-7.78859,-11.8556,-489.091,182360,54788.8,-3758.9,112.022,-372.854,0,0.0837708,-0.035553,1.35818,-0.937042,0.41214,0.0952148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.815,9809.56,620.475,0.105479,1.80096,-0.0924005,-5.08786e-06,-6.00061e-05,7.20607e-06,77.1585,46.085,50.2272,1226.37,16325.6,9089.09,222.287,-9829.64,452.13,-1.40473,-0.0616557,0.548544,4.1299e-05,6.67469e-05,-3.41747e-05,13.8279,-128.705,135.6,-1483.18,-7283.17,16431.8
2.441,0.068382,0.0312781,0.0554974,0.0499557,0.0218326,0.074971,0.0430075,0.0327841,0.0583322,0.0409232,0.0810382,0.0682773,0.0587775,0.0496164,3.33209,0.0593762,-7.84933,-12.0613,-488.485,182339,54874.5,-3665.74,112.336,-373.275,0,0.0840759,-0.0367737,1.35651,-0.937042,0.41275,0.0938416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.442,9811.45,633.632,0.18328,1.77261,-0.0495783,-5.06513e-06,-6.00174e-05,7.21744e-06,77.1617,46.0766,50.2177,1540.96,16324.2,9009.1,218.192,-9807.72,449.15,-1.37508,-0.0681396,0.598881,4.12534e-05,6.66102e-05,-3.41634e-05,13.8282,-128.705,135.599,-1190.33,-7453.81,16655.8
2.442,0.0296246,0.0855994,0.047868,0.0423264,0.0517398,0.0539139,0.0668112,0.0581137,0.0427683,0.0500784,0.0450275,0.0319614,0.0496222,0.054194,3.2442,0.0560193,-7.31352,-11.7129,-488.427,182341,54707.8,-3611.88,112.008,-373.322,0,0.0810242,-0.03479,1.35635,-0.93689,0.411835,0.0930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.069,9813.34,646.789,0.261081,1.74426,-0.00675614,-5.0424e-06,-6.00288e-05,7.2288e-06,77.1649,46.0682,50.2082,1855.55,16322.9,8929.1,214.097,-9785.79,446.17,-1.34544,-0.0746235,0.649217,4.12079e-05,6.64736e-05,-3.4152e-05,13.8284,-128.705,135.599,-897.472,-7624.44,16879.8
2.443,0.0622784,0.046842,0.0521405,0.0465988,0.0740176,0.0560501,0.0494162,0.0459067,0.035444,0.0583182,0.0435016,0.0545444,0.0514532,0.0786081,3.20453,0.0636487,-7.58132,-11.7133,-488.428,182370,54832,-3644.12,112.262,-373.381,0,0.08255,-0.03479,1.35635,-0.937042,0.412598,0.0935364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6967,9815.24,659.946,0.338881,1.71591,0.036066,-5.01966e-06,-6.00402e-05,7.24017e-06,77.1681,46.0598,50.1988,2170.14,16321.5,8849.11,210.002,-9763.86,443.19,-1.31579,-0.0811074,0.699554,4.11623e-05,6.6337e-05,-3.41406e-05,13.8287,-128.705,135.599,-604.616,-7795.07,17103.8
2.444,0.0485455,0.0498938,0.0771649,0.0340866,0.0615054,0.0520828,0.0323264,0.077645,0.0500925,0.058013,0.0444171,0.0566806,0.0392462,0.0416818,3.12732,0.0581555,-7.76767,-12.0114,-488.705,182316,54889.1,-3707.68,112.315,-373.059,0,0.0836182,-0.0364685,1.35712,-0.93689,0.412903,0.0944519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.324,9817.13,673.103,0.416682,1.68756,0.0788882,-4.99693e-06,-6.00515e-05,7.25153e-06,77.1712,46.0514,50.1893,2484.72,16320.2,8769.12,205.908,-9741.93,440.21,-1.28614,-0.0875913,0.749891,4.11168e-05,6.62003e-05,-3.41292e-05,13.8289,-128.706,135.598,-311.761,-7965.71,17327.8
2.445,0.0793683,0.0569128,0.0493939,0.0115036,0.085004,0.0655106,0.0539938,0.049874,0.0238474,0.0570975,0.0471637,0.0429477,0.0404669,0.0456491,3.01776,0.0508313,-7.92492,-11.7459,-488.872,182427,54922.4,-3759.55,112.345,-373.159,0,0.0845337,-0.0349426,1.35757,-0.937347,0.413055,0.0952148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6182,9809.62,681.728,0.471127,1.74997,0.0899739,-4.9742e-06,-6.00629e-05,7.2629e-06,77.1745,46.043,50.18,2559.71,16288.7,8790.37,197.554,-9736.39,440.535,-1.24755,-0.0464089,0.773091,4.10712e-05,6.60637e-05,-3.41178e-05,13.829,-128.706,135.598,-158.902,-7888.13,17492
2.446,0.0512921,0.0471472,0.0658734,0.0786423,0.0673038,0.0459793,0.0521628,0.0428549,0.0595529,0.0482474,0.0535724,0.0374545,0.0505377,0.062739,2.90576,0.0370984,-8.03502,-11.7673,-488.541,182481,54991.6,-3676.11,112.563,-373.523,0,0.085144,-0.0350952,1.35666,-0.937653,0.413513,0.0939941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4457,9794.59,686.729,0.506889,1.885,0.0756704,-4.95147e-06,-6.00743e-05,7.27427e-06,77.1777,46.0344,50.1709,2443.03,16233,8892.62,185.793,-9743.95,443.504,-1.2018,0.0329066,0.774583,4.10257e-05,6.59271e-05,-3.41064e-05,13.829,-128.706,135.598,-118.042,-7612,17608.2
2.447,0.0708234,0.0401282,0.0448163,0.123198,0.0349551,0.0410965,0.0558249,0.0367514,0.0641306,0.0516043,0.0389239,0.0569858,-0.000731812,0.0520578,1.23095,0.0511365,-7.81517,-11.6915,-489.092,182635,54892,-3631.96,112.233,-373.416,0,0.0839233,-0.0346375,1.35818,-0.938416,0.412903,0.0933838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2733,9779.55,691.729,0.54265,2.02003,0.061367,-4.92873e-06,-6.00856e-05,7.28563e-06,77.181,46.0259,50.1619,2326.34,16177.4,8994.87,174.033,-9751.52,446.473,-1.15606,0.112222,0.776074,4.09801e-05,6.57904e-05,-3.4095e-05,13.8289,-128.706,135.597,-77.1811,-7335.86,17724.5
2.448,0.0638043,0.0477576,0.0289471,0.0462936,0.0319034,0.0597122,0.0732199,0.0642172,0.0656564,0.0311575,0.0618121,0.0582065,0.0346686,0.0660959,-3.13123,0.0401501,-7.5844,-11.6591,-488.371,182404,55057.4,-3571.97,112.737,-373.494,0,0.08255,-0.0344849,1.3562,-0.937195,0.414276,0.0924683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1009,9764.52,696.729,0.578412,2.15506,0.0470635,-4.906e-06,-6.0097e-05,7.297e-06,77.1843,46.0174,50.1528,2209.65,16121.7,9097.12,162.272,-9759.08,449.442,-1.11031,0.191538,0.777566,4.09346e-05,6.56538e-05,-3.40836e-05,13.8289,-128.707,135.597,-36.3205,-7059.73,17840.7
2.449,0.0586163,0.0563025,0.0677045,0.0588058,0.0511295,0.0691727,0.0485007,0.067269,0.0552805,0.0616751,0.0557086,0.0533237,0.0703741,0.0499216,-3.13886,0.0514417,-7.56087,-11.6287,-487.987,182347,55014.4,-3614.27,112.737,-373.673,0,0.0823975,-0.0343323,1.35513,-0.93689,0.413971,0.0930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2657,9753.54,700.818,0.609735,2.27584,0.0457231,-4.88422e-06,-6.01087e-05,7.30684e-06,77.1876,46.0089,50.1438,2115.18,16071.4,9177.79,149.324,-9766.71,451.977,-1.07532,0.267567,0.773149,4.08938e-05,6.55287e-05,-3.40709e-05,13.8288,-128.707,135.597,0,-6825.76,17931.6
2.45,0.0558698,0.0331091,0.084184,0.0517868,0.079816,0.0740555,0.0558249,0.0590292,0.0656564,0.0552664,0.0618121,0.0575961,0.049317,0.021235,-3.12024,0.0486951,-7.62107,-11.7302,-489.966,182518,54918.5,-3590.17,112.086,-372.512,0,0.0828552,-0.03479,1.36063,-0.937805,0.413208,0.0927734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.128,9775.07,697.613,0.60555,2.28266,0.148087,-4.87006e-06,-6.01235e-05,7.30449e-06,77.1913,46.0009,50.1357,2198.47,16064,9085.81,126.884,-9774.82,451.04,-1.12639,0.317303,0.721464,4.08909e-05,6.54956e-05,-3.40473e-05,13.8282,-128.708,135.597,0,-6929.08,17819.6
2.451,0.0619733,0.012052,0.0548871,0.062468,0.0547916,0.0633743,0.0530783,0.0648276,0.0592477,0.050994,0.040755,0.0395908,0.0364996,0.0526682,-3.13367,0.05724,-7.51835,-11.5661,-489.634,182532,55032.6,-3549.02,112.395,-372.793,0,0.0822449,-0.0338745,1.35971,-0.937805,0.414124,0.0921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.991,9796.6,694.409,0.601365,2.28947,0.250451,-4.8559e-06,-6.01383e-05,7.30215e-06,77.1951,45.9929,50.1277,2281.77,16056.5,8993.83,104.444,-9782.93,450.102,-1.17746,0.367039,0.669779,4.0888e-05,6.54625e-05,-3.40238e-05,13.8275,-128.708,135.597,0,-7032.41,17707.6
2.452,0.0384747,0.107877,0.0588544,0.0731491,0.0502139,0.0658157,0.0356833,0.0556723,0.0391061,0.0668631,0.0605914,0.0636996,0.0831915,0.052363,-3.10346,0.0667004,-7.41525,-11.4235,-489.095,182776,54900.9,-3641.22,112.25,-373.702,0,0.0816345,-0.0331116,1.35818,-0.939026,0.413208,0.0935364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.854,9818.12,691.204,0.59718,2.29629,0.352815,-4.84174e-06,-6.01531e-05,7.2998e-06,77.1988,45.9849,50.1196,2365.06,16049,8901.86,82.0031,-9791.05,449.165,-1.22854,0.416775,0.618094,4.08851e-05,6.54295e-05,-3.40002e-05,13.8269,-128.709,135.597,0,-7135.73,17595.5
2.453,0.0543439,0.125272,0.0432904,0.062468,0.0502139,0.0664261,0.0488058,0.0623862,0.066572,0.0638113,0.0654742,0.0588168,0.0435187,0.0676218,-3.01374,0.0575452,-7.76357,-11.7242,-489.365,182547,55155.6,-3665.39,112.709,-373.029,0,0.0836182,-0.03479,1.35895,-0.937958,0.414886,0.0938416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.717,9839.65,687.999,0.592995,2.30311,0.455179,-4.82758e-06,-6.01679e-05,7.29745e-06,77.2026,45.9769,50.1115,2448.35,16041.6,8809.88,59.5627,-9799.16,448.227,-1.27961,0.466511,0.566408,4.08822e-05,6.53964e-05,-3.39766e-05,13.8263,-128.709,135.597,0,-7239.06,17483.5
2.454,0.0534283,0.0917029,0.0695355,0.0456833,0.0581485,0.0649002,0.0463644,0.0156943,0.066572,0.0503836,0.0688312,0.0463046,0.0630499,0.052363,-2.97681,0.0343518,-7.28209,-11.6405,-489.479,182874,55075,-3557.42,112.518,-373.61,0,0.0808716,-0.0343323,1.35925,-0.939636,0.414581,0.0923157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.079,9840.18,688.056,0.573105,2.25076,0.389936,-4.84559e-06,-6.01956e-05,7.24363e-06,77.2061,45.9683,50.103,2337.91,16015.5,9223.93,56.2903,-9807.03,447.051,-1.31674,0.479765,0.559316,4.0904e-05,6.54234e-05,-3.3946e-05,13.8258,-128.71,135.597,-203.455,-7370.83,17197.2
2.455,0.0647198,0.0590491,0.0628217,0.0508713,0.059064,0.0597122,0.043923,0.0459067,0.0604684,0.0207816,0.0541827,0.0517978,0.0426032,0.0548044,-2.9112,0.0453381,-7.31239,-11.4206,-488.872,182775,55035.4,-3547.81,112.576,-373.872,0,0.0810242,-0.0331116,1.35757,-0.939026,0.414276,0.0921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.193,9830.22,689.744,0.545363,2.16884,0.240889,-4.87969e-06,-6.02297e-05,7.16406e-06,77.2096,45.9594,50.0941,2130.61,15980.2,9891,62.6018,-9814.79,445.755,-1.3469,0.474779,0.57452,4.09382e-05,6.54803e-05,-3.39118e-05,13.8253,-128.711,135.597,-508.638,-7516.81,16823.7
2.456,0.0534283,0.0575232,0.0753339,0.0441574,0.0489932,0.0533035,0.0518576,0.0480429,0.0586374,0.0400076,0.0599811,0.0499667,0.0578619,0.0715891,-2.82514,0.0621228,-7.54713,-11.5087,-489.593,182945,55096.9,-3672.51,112.536,-373.667,0,0.0823975,-0.0335693,1.35956,-0.939941,0.414581,0.0939941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.306,9820.25,691.431,0.51762,2.08691,0.0918422,-4.91379e-06,-6.02638e-05,7.0845e-06,77.2131,45.9505,50.0853,1923.3,15944.8,10558.1,68.9134,-9822.54,444.459,-1.37707,0.469792,0.589724,4.09723e-05,6.55372e-05,-3.38777e-05,13.8249,-128.711,135.597,-813.821,-7662.8,16450.3
2.457,0.0567853,0.0529456,0.0588544,0.041716,0.0691348,0.0529984,0.0527731,0.0797812,0.0516183,0.0662527,0.0572345,0.0371494,0.0331427,0.0529733,-1.53791,0.0563245,-7.70456,-11.5063,-489.533,182914,54985,-3525.45,112.321,-373.65,0,0.083313,-0.0335693,1.35941,-0.939789,0.413666,0.0918579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.419,9810.29,693.119,0.489878,2.00499,-0.0572047,-4.94788e-06,-6.02979e-05,7.00494e-06,77.2166,45.9416,50.0765,1716,15909.5,11225.1,75.225,-9830.3,443.164,-1.40723,0.464805,0.604928,4.10065e-05,6.55942e-05,-3.38435e-05,13.8244,-128.712,135.597,-1119,-7808.79,16076.8
2.458,0.0515973,0.0422644,0.0655682,0.0603317,0.0486881,0.0511673,0.0533835,0.0526205,0.0610788,0.0381766,0.0526569,0.0508823,0.0535895,0.0563303,3.34338,0.0779919,-7.5714,-11.5695,-489.914,182650,55160.9,-3632.73,112.593,-372.82,0,0.08255,-0.0338745,1.36047,-0.938416,0.415039,0.0933838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.846,9796.53,692.4,0.468471,1.95035,-0.167408,-4.98198e-06,-6.0332e-05,6.92537e-06,77.2201,45.9328,50.0676,1596.62,15838.5,11611.2,81.6432,-9835.01,436.416,-1.42588,0.450203,0.61775,4.10407e-05,6.56511e-05,-3.38093e-05,13.824,-128.712,135.596,-1303.5,-7813.25,15819.2
2.459,0.054649,0.0425696,0.0612958,0.0465988,0.0489932,0.0719192,0.0515524,0.0254599,0.0391061,0.0613699,0.0514362,0.0545444,0.0679327,0.0599924,3.32782,0.0605969,-7.59745,-11.6201,-489.805,182702,55039.5,-3610.76,112.37,-373.01,0,0.0827026,-0.0341797,1.36017,-0.938721,0.414124,0.0930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.373,9769.46,683.259,0.469241,1.99119,-0.141656,-5.01608e-06,-6.03661e-05,6.84581e-06,77.2235,45.9242,50.0586,1784.96,15642.7,11013.9,88.4349,-9829.07,410.587,-1.40421,0.401946,0.622236,4.10748e-05,6.5708e-05,-3.37752e-05,13.8238,-128.714,135.595,-1065.61,-7322.33,15967.2
2.46,0.0601422,0.0419592,0.0573285,0.0334763,0.0511295,0.0941971,0.0576559,0.0596396,0.0586374,0.0558768,0.0621173,0.0640048,0.0557257,0.0654855,3.34887,0.0477795,-7.97077,-11.7002,-489.8,182636,55130.2,-3528.23,112.557,-372.879,0,0.0848389,-0.0346375,1.36017,-0.938416,0.414581,0.0918579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.901,9742.39,674.117,0.47001,2.03204,-0.115905,-5.05018e-06,-6.04002e-05,6.76625e-06,77.227,45.9157,50.0496,1973.31,15446.9,10416.5,95.2266,-9823.12,384.757,-1.38255,0.353689,0.626722,4.1109e-05,6.5765e-05,-3.3741e-05,13.8236,-128.715,135.595,-827.708,-6831.41,16115.2
2.461,0.0692975,0.0581335,0.0612958,0.0603317,0.0270206,0.0682571,0.0451437,0.0544516,0.0433786,0.0491629,0.0947711,0.0463046,0.0581671,0.0508371,3.35986,0.0566296,-7.22682,-11.354,-489.856,182756,55316.9,-3517.46,112.925,-373.081,0,0.0805664,-0.0326538,1.36032,-0.938873,0.416412,0.0917053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.428,9715.32,664.976,0.47078,2.07288,-0.0901537,-5.08428e-06,-6.04343e-05,6.68668e-06,77.2304,45.9071,50.0405,2161.66,15251.1,9819.18,102.018,-9817.18,358.928,-1.36088,0.305432,0.631208,4.11431e-05,6.58219e-05,-3.37069e-05,13.8234,-128.716,135.594,-589.812,-6340.49,16263.1
2.462,0.0515973,0.0492834,0.035661,0.0707077,0.0554019,0.0450638,0.0396506,0.0404135,0.0702341,0.0461111,0.0605914,0.0371494,0.0459601,0.0480905,3.27166,0.039845,-7.94589,-11.5158,-489.853,182595,55354.1,-3540.31,113.002,-372.756,0,0.0846863,-0.0335693,1.36032,-0.93811,0.41626,0.0920105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.955,9688.26,655.834,0.471549,2.11372,-0.0644024,-5.11838e-06,-6.04684e-05,6.60712e-06,77.2339,45.8985,50.0315,2350.01,15055.2,9221.83,108.81,-9811.24,333.099,-1.33922,0.257175,0.635693,4.11773e-05,6.58788e-05,-3.36727e-05,13.8232,-128.717,135.593,-351.915,-5849.57,16411.1
2.463,0.0537335,0.0767493,0.0548871,0.0414108,0.0477725,0.0652054,0.0390402,0.0486533,0.0507028,0.0455008,0.0621173,0.0600375,0.0377203,0.0581613,3.19171,0.0541882,-7.73352,-11.4876,-489.801,182685,55337.1,-3549.96,112.979,-372.979,0,0.0834656,-0.0334167,1.36017,-0.938568,0.41626,0.0921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.258,9701.88,640.559,0.52086,2.06686,-0.00373863,-5.14927e-06,-6.04912e-05,6.54039e-06,77.2375,45.8903,50.0225,2306.99,15105.2,8923.2,112.132,-9805.06,341.387,-1.31278,0.251038,0.656746,4.11761e-05,6.59206e-05,-3.36487e-05,13.823,-128.718,135.592,-246.715,-5631.22,16354.5
2.464,0.0497662,0.0819373,0.0551923,0.0600265,0.0578433,0.0386551,0.0518576,0.0526205,0.0705392,0.0506888,0.0480792,0.0453891,0.0316168,0.0624338,3.12274,0.0621228,-7.70275,-11.333,-490.294,182759,55437.5,-3528.74,113.07,-372.754,0,0.083313,-0.0325012,1.36154,-0.938873,0.417023,0.0918579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.497,9727.12,623.53,0.58404,1.99494,0.0669001,-5.17924e-06,-6.05109e-05,6.47733e-06,77.2412,45.8822,50.0135,2197.87,15225.5,8709.91,114.464,-9798.82,359.423,-1.28499,0.256934,0.682531,4.11647e-05,6.5958e-05,-3.36275e-05,13.8228,-128.718,135.592,-179.429,-5490.74,16239.3
2.465,0.0415265,0.0263953,0.0536664,0.0475143,0.0377017,0.0423172,0.0588766,0.0507895,0.051008,0.045806,0.0456378,0.0569858,0.0435187,0.0493112,3.02203,0.0578503,-7.86887,-11.4565,-489.584,182832,55368,-3549.44,113.092,-373.444,0,0.0842285,-0.0332642,1.35956,-0.939331,0.416412,0.0921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.736,9752.37,606.502,0.647219,1.92302,0.137539,-5.20921e-06,-6.05306e-05,6.41427e-06,77.2449,45.8741,50.0045,2088.75,15345.7,8496.63,116.795,-9792.58,377.459,-1.2572,0.262831,0.708317,4.11533e-05,6.59954e-05,-3.36063e-05,13.8226,-128.719,135.591,-112.143,-5350.26,16124.2
