Time,Sternum_X,Sternum_Y,Sternum_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LASIS_X,LASIS_Y,LASIS_Z,RASIS_X,RASIS_Y,RASIS_Z,RPSIS_X,RPSIS_Y,RPSIS_Z,LPSIS_X,LPSIS_Y,LPSIS_Z,RKneeLateral_X,RKneeLateral_Y,RKneeLateral_Z,RKneeMedial_X,RKneeMedial_Y,RKneeMedial_Z,RFibulaHead_X,RFibulaHead_Y,RFibulaHead_Z,RAnkleLateral_X,RAnkleLateral_Y,RAnkleLateral_Z,RAnkleMedial_X,RAnkleMedial_Y,RAnkleMedial_Z,RHeel_X,RHeel_Y,RHeel_Z,RMT5_X,RMT5_Y,RMT5_Z,RMT2_X,RMT2_Y,RMT2_Z,RToe_X,RToe_Y,RToe_Z,LKneeLateral_X,LKneeLateral_Y,LKneeLateral_Z,LKneeMedial_X,LKneeMedial_Y,LKneeMedial_Z,LFibulaHead_X,LFibulaHead_Y,LFibulaHead_Z,LAnkleLateral_X,LAnkleLateral_Y,LAnkleLateral_Z,LAnkleMedial_X,LAnkleMedial_Y,LAnkleMedial_Z,LHeel_X,LHeel_Y,LHeel_Z,LMT5_X,LMT5_Y,LMT5_Z,LMT2_X,LMT2_Y,LMT2_Z,LToe_X,LToe_Y,LToe_Z
2.12,-200.664,113.47,1386.83,-382.232,4.03784,1447.27,-2.91569,11.688,1415.45,-327.428,110.631,997.147,-68.142,117.043,1002.49,-147.033,-62.7272,1035.43,-226.549,-72.5809,1032.93,-33.7025,4.48933,505.177,-167.477,8.02271,505.398,-28.2145,-21.9813,464.631,-39.6268,-38.8891,99.7341,-115.605,12.8787,118.394,-105.874,-103.8,56.2548,16.6892,98.62,41.4354,-38.187,124.827,56.1694,-39.837,171.829,40.8575,-339.025,3.27299,516.218,-206.862,24.1721,500.106,-342.128,-10.0238,463.357,-313.569,-56.0497,104.333,-238.007,-18.1306,115.322,-254.104,-113.487,54.9724,-373.835,80.8198,44.3483,-315.681,114.901,56.5355,-322.109,165.347,39.0767
2.13,-200.684,113.457,1386.83,-382.293,4.11006,1447.25,-2.96312,11.6345,1415.42,-327.42,110.64,997.161,-68.1435,116.965,1002.5,-147.112,-62.7907,1035.41,-226.635,-72.6316,1032.94,-33.6859,4.50485,505.181,-167.486,8.04399,505.382,-28.2243,-22.0035,464.622,-39.6246,-38.8445,99.7057,-115.602,12.8661,118.388,-105.863,-103.8,56.2279,16.6976,98.6276,41.4432,-38.182,124.828,56.1836,-39.8283,171.816,40.8835,-339.037,3.32438,516.191,-206.866,24.2026,500.093,-342.149,-9.96327,463.331,-313.561,-56.0475,104.322,-238.003,-18.1425,115.327,-254.102,-113.486,54.9644,-373.837,80.8183,44.354,-315.681,114.92,56.5392,-322.105,165.345,39.0859
2.14,-200.708,113.466,1386.8,-382.357,4.17854,1447.23,-2.97071,11.5515,1415.38,-327.432,110.666,997.152,-68.1198,116.869,1002.52,-147.191,-62.8403,1035.4,-226.719,-72.5836,1032.93,-33.6868,4.48615,505.175,-167.49,8.0581,505.379,-28.1952,-22.0312,464.61,-39.6128,-38.8032,99.692,-115.608,12.8635,118.392,-105.849,-103.803,56.1961,16.7019,98.6088,41.4454,-38.1756,124.825,56.1895,-39.8267,171.801,40.9007,-339.061,3.37681,516.188,-206.901,24.2125,500.101,-342.167,-9.92289,463.331,-313.558,-56.0439,104.318,-237.999,-18.1422,115.326,-254.102,-113.485,54.9501,-373.825,80.8186,44.35,-315.673,114.916,56.5419,-322.105,165.343,39.088
2.15,-200.708,113.444,1386.77,-382.419,4.25682,1447.21,-2.97302,11.483,1415.31,-327.423,110.703,997.153,-68.0955,116.773,1002.5,-147.258,-62.8928,1035.36,-226.784,-72.5923,1032.9,-33.6831,4.47489,505.178,-167.492,8.05407,505.369,-28.1786,-22.0376,464.602,-39.5845,-38.7772,99.6574,-115.599,12.8533,118.376,-105.838,-103.805,56.1577,16.7088,98.5981,41.4384,-38.1636,124.818,56.1889,-39.8208,171.791,40.9164,-339.08,3.4188,516.162,-206.887,24.1776,500.083,-342.189,-9.87529,463.31,-313.57,-56.0458,104.309,-237.991,-18.1566,115.305,-254.094,-113.479,54.9396,-373.823,80.826,44.3476,-315.669,114.912,56.5235,-322.098,165.337,39.0771
2.16,-200.722,113.448,1386.74,-382.487,4.334,1447.18,-3.05044,11.3783,1415.28,-327.426,110.747,997.129,-68.0639,116.679,1002.48,-147.342,-62.9253,1035.32,-226.833,-72.5409,1032.82,-33.6734,4.46152,505.163,-167.479,8.03313,505.365,-28.1392,-22.0372,464.582,-39.5872,-38.8552,99.6378,-115.59,12.8232,118.363,-105.824,-103.821,56.1014,16.715,98.5965,41.4323,-38.1689,124.807,56.1905,-39.8231,171.774,40.9295,-339.094,3.44651,516.146,-206.9,24.1676,500.078,-342.205,-9.87147,463.294,-313.574,-56.0483,104.293,-237.997,-18.1707,115.298,-254.1,-113.474,54.912,-373.825,80.8117,44.3396,-315.674,114.906,56.5154,-322.107,165.334,39.0773
2.17,-200.719,113.429,1386.72,-382.552,4.4319,1447.16,-3.07329,11.2552,1415.24,-327.418,110.791,997.121,-68.0374,116.593,1002.45,-147.416,-62.9609,1035.31,-226.91,-72.5563,1032.81,-33.6768,4.42692,505.147,-167.506,8.04703,505.341,-28.1698,-22.0631,464.563,-39.5796,-38.8831,99.6006,-115.591,12.8052,118.343,-105.806,-103.824,56.0434,16.7193,98.5864,41.4105,-38.1723,124.792,56.2052,-39.8301,171.766,40.9534,-339.108,3.45369,516.132,-206.908,24.146,500.066,-342.226,-9.86768,463.272,-313.582,-56.0593,104.279,-238.003,-18.1675,115.299,-254.107,-113.478,54.8862,-373.823,80.8126,44.326,-315.666,114.896,56.5108,-322.095,165.333,39.0705
2.18,-200.719,113.421,1386.71,-382.607,4.50502,1447.17,-3.11512,11.1417,1415.23,-327.403,110.854,997.107,-68.0198,116.546,1002.43,-147.484,-62.9727,1035.32,-226.967,-72.5079,1032.8,-33.6729,4.41111,505.135,-167.502,8.06037,505.303,-28.1642,-22.1051,464.557,-39.5841,-38.925,99.6056,-115.59,12.781,118.339,-105.793,-103.837,56.0168,16.7134,98.5762,41.4172,-38.168,124.777,56.2117,-39.8369,171.756,40.9565,-339.128,3.47857,516.122,-206.914,24.1252,500.066,-342.255,-9.84066,463.255,-313.583,-56.049,104.269,-238.009,-18.1729,115.295,-254.111,-113.469,54.8873,-373.829,80.8184,44.323,-315.674,114.895,56.5066,-322.095,165.328,39.0716
2.19,-200.716,113.401,1386.71,-382.681,4.60741,1447.2,-3.17782,11.0475,1415.22,-327.406,110.918,997.073,-68.0125,116.486,1002.42,-147.552,-62.9747,1035.32,-227.043,-72.5085,1032.82,-33.6965,4.37182,505.121,-167.493,8.06862,505.277,-28.2002,-22.1085,464.51,-39.5822,-39.0431,99.5947,-115.593,12.7587,118.325,-105.795,-103.855,55.9908,16.7248,98.5766,41.4221,-38.1667,124.747,56.2195,-39.8459,171.744,40.971,-339.135,3.4843,516.117,-206.928,24.095,500.039,-342.248,-9.83755,463.241,-313.59,-56.0644,104.263,-238.005,-18.1699,115.282,-254.107,-113.477,54.8796,-373.828,80.8262,44.3134,-315.67,114.895,56.5099,-322.102,165.335,39.0616
2.2,-200.689,113.383,1386.71,-382.686,4.65404,1447.17,-3.21242,10.9587,1415.21,-327.383,110.98,997.034,-68.0141,116.455,1002.4,-147.621,-63.0032,1035.35,-227.11,-72.4953,1032.85,-33.6966,4.34691,505.091,-167.511,8.07492,505.239,-28.1605,-22.1405,464.511,-39.5824,-39.0742,99.5688,-115.593,12.7527,118.314,-105.805,-103.866,55.9716,16.7165,98.573,41.4096,-38.1619,124.736,56.226,-39.8435,171.732,40.972,-339.147,3.48225,516.097,-206.935,24.0774,500.024,-342.259,-9.83562,463.242,-313.594,-56.066,104.254,-238.01,-18.1851,115.271,-254.111,-113.476,54.8671,-373.83,80.8184,44.3023,-315.682,114.892,56.4999,-322.102,165.333,39.0603
2.21,-200.683,113.373,1386.71,-382.719,4.71486,1447.18,-3.22009,10.8851,1415.18,-327.36,111.05,996.999,-68.0127,116.432,1002.41,-147.687,-63.022,1035.38,-227.179,-72.5108,1032.89,-33.7159,4.3259,505.089,-167.511,8.09587,505.205,-28.2099,-22.1418,464.491,-39.5822,-39.0734,99.5573,-115.595,12.7421,118.308,-105.805,-103.872,55.9652,16.7178,98.5654,41.4194,-38.1483,124.728,56.2282,-39.8446,171.732,40.993,-339.15,3.50226,516.108,-206.928,24.0544,500.028,-342.254,-9.8242,463.235,-313.593,-56.0664,104.255,-238.018,-18.1809,115.272,-254.112,-113.479,54.8718,-373.823,80.815,44.3138,-315.678,114.887,56.5007,-322.099,165.337,39.0644
2.22,-200.674,113.377,1386.71,-382.753,4.76758,1447.2,-3.26458,10.8358,1415.17,-327.342,111.104,996.994,-68.0129,116.416,1002.41,-147.756,-63.0541,1035.42,-227.24,-72.5044,1032.91,-33.7384,4.30935,505.092,-167.508,8.14023,505.173,-28.193,-22.1621,464.511,-39.5644,-39.0546,99.5533,-115.595,12.7417,118.3,-105.816,-103.869,55.9742,16.72,98.5642,41.4099,-38.1419,124.732,56.2405,-39.8336,171.735,40.9991,-339.149,3.52082,516.105,-206.944,24.0614,500.01,-342.266,-9.80426,463.242,-313.602,-56.0691,104.26,-238.016,-18.1976,115.273,-254.117,-113.478,54.8719,-373.824,80.8217,44.3157,-315.664,114.888,56.5121,-322.093,165.341,39.0686
2.23,-200.662,113.376,1386.74,-382.756,4.78775,1447.22,-3.27361,10.7989,1415.16,-327.418,111.442,997.015,-68.0177,116.391,1002.42,-147.812,-63.0603,1035.42,-227.309,-72.5016,1032.93,-33.757,4.28429,505.089,-167.526,8.15065,505.17,-28.2466,-22.1572,464.485,-39.5748,-39.0558,99.5373,-115.597,12.7454,118.296,-105.819,-103.884,55.9921,16.7326,98.571,41.4205,-38.1422,124.733,56.2439,-39.8267,171.732,41.0005,-339.16,3.53805,516.105,-206.95,24.0599,500.003,-342.276,-9.7667,463.235,-313.587,-56.0666,104.249,-238.023,-18.1928,115.276,-254.107,-113.474,54.8723,-373.819,80.8226,44.3208,-315.663,114.887,56.5133,-322.081,165.337,39.07
2.24,-200.641,113.396,1386.74,-382.767,4.85065,1447.22,-3.26764,10.7733,1415.16,-327.396,111.426,997.015,-67.9918,116.364,1002.44,-147.866,-63.0663,1035.41,-227.363,-72.511,1032.93,-33.744,4.27065,505.071,-167.553,8.11987,505.182,-28.651,-22.0696,464.317,-39.5643,-38.9904,99.5164,-115.592,12.7451,118.293,-105.827,-103.886,56.0036,16.7339,98.5679,41.4215,-38.1396,124.74,56.2607,-39.8199,171.734,41.0212,-339.159,3.58165,516.092,-206.932,24.0558,500.005,-342.285,-9.7411,463.231,-313.581,-56.0674,104.248,-238.013,-18.2088,115.279,-254.102,-113.474,54.8663,-373.816,80.8274,44.326,-315.662,114.883,56.5209,-322.083,165.338,39.0777
2.25,-200.633,113.425,1386.74,-382.76,4.89073,1447.24,-3.27177,10.745,1415.16,-327.399,111.489,997.018,-68.0071,116.355,1002.44,-147.901,-63.0527,1035.4,-227.395,-72.4969,1032.92,-33.7627,4.26564,505.075,-167.559,8.13587,505.19,-28.3548,-22.1605,464.465,-39.5663,-39.0375,99.5369,-115.588,12.7384,118.304,-105.822,-103.877,56,16.7321,98.5687,41.4332,-38.1416,124.741,56.2568,-39.8198,171.734,41.0302,-339.17,3.60749,516.104,-206.941,24.0994,500.018,-342.298,-9.71389,463.243,-313.581,-56.0685,104.255,-238.015,-18.1969,115.286,-254.093,-113.469,54.8656,-373.813,80.8216,44.3215,-315.669,114.898,56.516,-322.081,165.333,39.072
2.26,-200.621,113.448,1386.75,-382.762,4.94998,1447.26,-3.27889,10.733,1415.16,-327.416,111.554,997.031,-68.0035,116.351,1002.45,-147.924,-63.0392,1035.38,-227.414,-72.4606,1032.91,-33.7871,4.2631,505.107,-167.563,8.14966,505.216,-28.3588,-22.1653,464.479,-39.5905,-39.0469,99.5538,-115.592,12.7466,118.306,-105.812,-103.877,55.9966,16.7291,98.5635,41.4353,-38.1527,124.739,56.2664,-39.82,171.735,41.0416,-339.171,3.64354,516.105,-206.934,24.1295,500.027,-342.276,-9.69695,463.246,-313.582,-56.0545,104.268,-238.021,-18.1918,115.297,-254.1,-113.474,54.8895,-373.821,80.8279,44.3361,-315.656,114.898,56.5273,-322.088,165.346,39.0778
2.27,-200.609,113.474,1386.77,-382.796,5.01961,1447.3,-3.26415,10.7074,1415.17,-327.44,111.572,997.065,-68.005,116.36,1002.44,-147.938,-63.0065,1035.36,-227.411,-72.3957,1032.89,-33.7923,4.2528,505.122,-167.597,8.10324,505.214,-28.3846,-22.1817,464.486,-39.5879,-38.9854,99.5482,-115.605,12.738,118.32,-105.802,-103.879,55.9797,16.7199,98.5626,41.4429,-38.1643,124.75,56.2688,-39.8272,171.731,41.0629,-339.163,3.66124,516.109,-206.931,24.1463,500.043,-342.304,-9.67384,463.25,-313.581,-56.0418,104.265,-238.014,-18.1949,115.307,-254.104,-113.482,54.9027,-373.824,80.8326,44.3423,-315.668,114.898,56.5229,-322.098,165.339,39.0767
2.28,-200.599,113.486,1386.79,-382.792,5.06475,1447.3,-3.26557,10.6969,1415.17,-327.475,111.636,997.078,-67.9962,116.385,1002.45,-147.94,-62.9679,1035.35,-227.412,-72.3142,1032.88,-33.8051,4.2566,505.127,-167.603,8.11452,505.252,-28.3943,-22.1736,464.506,-39.6296,-39.0756,99.5722,-115.608,12.7185,118.335,-105.805,-103.882,55.975,16.7104,98.5638,41.4551,-38.1788,124.747,56.2845,-39.8386,171.73,41.0828,-339.162,3.66525,516.124,-206.899,24.1401,500.082,-342.303,-9.65572,463.249,-313.599,-56.0448,104.275,-238.037,-18.1866,115.311,-254.12,-113.483,54.9147,-373.827,80.8283,44.3535,-315.677,114.899,56.524,-322.097,165.346,39.0817
2.29,-200.592,113.51,1386.81,-382.801,5.11387,1447.3,-3.26731,10.7029,1415.18,-327.487,111.658,997.086,-67.9961,116.401,1002.45,-147.94,-62.919,1035.35,-227.419,-72.2787,1032.89,-33.7994,4.29482,505.142,-167.601,8.14184,505.249,-28.411,-22.1749,464.516,-39.6237,-39.1217,99.5889,-115.613,12.7314,118.339,-105.8,-103.87,55.9629,16.7146,98.5399,41.4767,-38.182,124.751,56.2806,-39.8422,171.734,41.0853,-339.172,3.67204,516.127,-206.952,24.155,500.079,-342.298,-9.66767,463.273,-313.596,-56.0331,104.273,-238.029,-18.1881,115.326,-254.122,-113.489,54.9191,-373.833,80.825,44.3494,-316.088,115.06,56.6903,-322.103,165.349,39.0753
2.3,-200.583,113.527,1386.84,-382.802,5.15355,1447.31,-3.25193,10.7067,1415.19,-327.494,111.746,997.092,-68.0006,116.439,1002.45,-147.943,-62.8738,1035.36,-227.42,-72.2262,1032.89,-33.7968,4.32572,505.131,-167.609,8.15163,505.264,-28.4124,-22.1159,464.518,-39.635,-39.13,99.6033,-115.613,12.7341,118.346,-105.804,-103.873,55.9624,16.7101,98.5401,41.4613,-38.1881,124.759,56.2856,-39.8393,171.739,41.0895,-339.172,3.6636,516.135,-206.954,24.1413,500.097,-342.282,-9.67499,463.272,-313.599,-56.0335,104.279,-238.032,-18.1822,115.342,-254.127,-113.49,54.925,-373.831,80.8184,44.3462,-315.869,114.976,56.5981,-322.115,165.342,39.0741
2.31,-200.58,113.559,1386.87,-382.806,5.18813,1447.31,-3.24766,10.7294,1415.19,-327.52,111.828,997.097,-68.0036,116.479,1002.44,-147.949,-62.8189,1035.38,-227.43,-72.212,1032.91,-33.8056,4.32407,505.14,-167.604,8.20334,505.271,-28.4192,-22.104,464.524,-39.6275,-39.1133,99.5961,-115.616,12.7442,118.34,-105.805,-103.866,55.9733,16.7074,98.5518,41.4652,-38.178,124.756,56.2696,-39.8317,171.735,41.0616,-339.159,3.64929,516.143,-206.955,24.1433,500.089,-342.29,-9.68986,463.288,-313.606,-56.0306,104.29,-238.017,-18.1789,115.346,-254.138,-113.482,54.9328,-373.833,80.8188,44.3399,-316.081,115.071,56.6806,-322.111,165.347,39.0676
2.32,-200.554,113.578,1386.87,-382.799,5.21558,1447.3,-3.24367,10.7657,1415.21,-327.499,111.843,997.087,-68.0035,116.546,1002.44,-147.953,-62.7817,1035.4,-227.427,-72.1785,1032.91,-33.7966,4.35375,505.142,-167.603,8.23899,505.27,-28.3888,-22.1114,464.541,-39.6209,-39.1193,99.6101,-115.605,12.7612,118.33,-105.81,-103.854,55.9819,16.7155,98.557,41.4418,-38.1736,124.757,56.259,-39.8289,171.741,41.0371,-339.16,3.64018,516.146,-206.938,24.119,500.081,-342.277,-9.69639,463.287,-313.652,-56.1808,104.401,-238.034,-18.1827,115.341,-254.119,-113.391,54.8294,-373.828,80.8361,44.3255,-315.855,114.986,56.5798,-322.1,165.347,39.0491
2.33,-200.554,113.609,1386.87,-382.758,5.23066,1447.26,-3.24578,10.8046,1415.22,-327.496,111.922,997.067,-67.9989,116.597,1002.44,-147.958,-62.7185,1035.42,-227.441,-72.132,1032.93,-33.7848,4.36951,505.128,-167.603,8.27243,505.263,-28.3481,-22.0794,464.547,-39.6142,-38.9507,99.5862,-115.598,12.7757,118.316,-105.818,-103.85,56.0129,16.722,98.5631,41.4238,-38.1547,124.76,56.2328,-39.8172,171.741,41.0012,-339.154,3.62058,516.156,-206.921,24.127,500.075,-342.271,-9.71578,463.303,-313.592,-56.0031,104.275,-238.015,-18.1638,115.329,-254.115,-113.472,54.9257,-373.819,80.8334,44.3221,-315.844,114.991,56.5802,-322.104,165.351,39.0469
2.34,-200.524,113.653,1386.86,-382.784,5.30133,1447.28,-3.23685,10.8419,1415.23,-327.499,112.001,997.062,-67.9964,116.676,1002.45,-147.964,-62.6677,1035.46,-227.443,-72.0857,1032.94,-33.7771,4.39025,505.129,-167.593,8.31074,505.263,-28.3423,-22.0816,464.541,-39.6125,-38.9504,99.5888,-115.598,12.79,118.315,-105.822,-103.837,56.0377,16.7292,98.5717,41.4081,-38.1423,124.776,56.228,-39.8173,171.756,40.966,-339.149,3.60321,516.171,-206.918,24.125,500.07,-342.268,-9.74126,463.327,-313.593,-56.0057,104.291,-238.022,-18.1634,115.319,-254.109,-113.467,54.9334,-373.808,80.8432,44.3078,-315.845,114.994,56.5564,-322.098,165.369,39.0288
2.35,-200.523,113.693,1386.87,-382.772,5.35332,1447.26,-3.23014,10.8815,1415.25,-327.485,112.081,997.051,-67.9955,116.743,1002.46,-147.956,-62.6062,1035.47,-227.446,-72.0306,1032.96,-33.7775,4.39487,505.126,-167.584,8.31987,505.273,-28.6964,-21.9444,464.387,-39.591,-38.8733,99.5726,-115.588,12.7972,118.323,-105.827,-103.839,56.0555,16.7256,98.577,41.4074,-38.136,124.779,56.2223,-39.8089,171.757,40.9537,-339.116,3.55458,516.175,-206.893,24.1176,500.068,-342.244,-9.77628,463.329,-313.587,-56.0111,104.302,-238.02,-18.1586,115.309,-254.1,-113.465,54.9256,-373.81,80.839,44.3068,-315.828,114.994,56.5432,-322.094,165.363,39.0172
2.36,-200.483,113.735,1386.88,-382.757,5.41479,1447.24,-3.22703,10.9198,1415.26,-327.355,111.807,996.997,-67.9994,116.81,1002.46,-147.948,-62.5349,1035.49,-227.437,-71.9657,1032.97,-33.7797,4.38993,505.129,-167.575,8.34352,505.27,-28.3791,-22.0515,464.525,-39.5772,-38.8297,99.5808,-115.588,12.8077,118.332,-105.84,-103.834,56.0893,16.7364,98.5719,41.3998,-38.1266,124.77,56.2208,-39.8054,171.763,40.9398,-339.112,3.53405,516.199,-206.884,24.1287,500.046,-342.21,-9.79397,463.346,-313.581,-56.0018,104.307,-238.013,-18.139,115.309,-254.082,-113.444,54.9335,-373.802,80.843,44.3006,-315.815,115.009,56.5374,-322.088,165.383,39.0081
2.37,-200.467,113.788,1386.87,-382.771,5.50749,1447.24,-3.20778,10.9647,1415.26,-327.431,112.093,997.018,-67.9869,116.911,1002.44,-147.919,-62.4598,1035.49,-227.423,-71.9385,1032.99,-33.7636,4.41015,505.132,-167.586,8.34758,505.259,-28.3854,-22.0477,464.552,-39.5723,-38.751,99.5714,-115.577,12.837,118.329,-105.842,-103.818,56.1085,16.7484,98.5808,41.389,-38.12,124.795,56.2054,-39.7948,171.762,40.9115,-339.096,3.50307,516.23,-206.877,24.1286,500.054,-342.195,-9.82204,463.363,-313.566,-55.9974,104.317,-238.002,-18.1435,115.308,-254.08,-113.433,54.9264,-373.797,80.8432,44.2953,-315.788,115,56.5175,-322.087,165.386,38.9982
2.38,-200.432,113.84,1386.88,-382.752,5.56947,1447.26,-3.20039,11.0166,1415.27,-327.331,111.896,996.991,-67.9741,116.982,1002.42,-147.889,-62.3952,1035.5,-227.391,-71.8642,1033.01,-33.7565,4.42291,505.156,-167.588,8.32288,505.281,-28.7096,-21.9516,464.437,-39.5733,-38.7418,99.5826,-115.586,12.8329,118.342,-105.848,-103.823,56.1317,16.7423,98.5913,41.4027,-38.1082,124.791,56.2011,-39.7966,171.776,40.9095,-339.067,3.47042,516.244,-206.848,24.1311,500.075,-342.181,-9.86716,463.392,-313.561,-55.9947,104.328,-238.002,-18.128,115.326,-254.074,-113.431,54.931,-373.79,80.8456,44.2995,-315.771,115,56.5263,-322.092,165.39,38.9997
2.39,-200.416,113.895,1386.89,-382.722,5.62685,1447.28,-3.16241,11.0661,1415.27,-327.332,111.947,996.998,-67.9611,117.054,1002.42,-147.846,-62.3005,1035.49,-227.329,-71.8268,1033.02,-33.7478,4.43149,505.192,-167.593,8.32849,505.305,-28.4405,-22.0354,464.577,-39.5845,-38.7927,99.6218,-115.587,12.8388,118.359,-105.841,-103.811,56.1393,16.7467,98.5898,41.4096,-38.1091,124.79,56.2028,-39.7879,171.776,40.9212,-339.065,3.45026,516.277,-206.838,24.1281,500.098,-342.16,-9.89081,463.421,-313.563,-55.9883,104.345,-238.001,-18.1341,115.339,-254.077,-113.439,54.9563,-373.796,80.8484,44.3104,-315.763,114.994,56.5224,-322.094,165.386,39.0109
2.4,-200.387,113.955,1386.9,-382.698,5.69499,1447.31,-3.0904,11.1437,1415.25,-327.338,111.984,997.001,-67.9424,117.131,1002.39,-147.798,-62.2074,1035.48,-227.27,-71.7785,1033.06,-33.7337,4.43721,505.197,-167.598,8.30999,505.329,-28.4528,-22.0519,464.59,-39.6036,-38.8685,99.66,-115.591,12.8528,118.372,-105.834,-103.794,56.1528,16.7361,98.5964,41.4165,-38.1268,124.797,56.196,-39.7962,171.785,40.9151,-339.044,3.43058,516.284,-206.822,24.1163,500.108,-342.14,-9.92019,463.429,-313.561,-55.9863,104.35,-238.003,-18.1302,115.353,-254.082,-113.438,54.97,-373.802,80.8505,44.3148,-315.768,114.989,56.5142,-322.106,165.378,39.0081
2.41,-200.37,114.02,1386.93,-382.665,5.74745,1447.34,-3.03274,11.2311,1415.25,-327.324,112.012,997.002,-67.9422,117.202,1002.4,-147.748,-62.1338,1035.48,-227.204,-71.6972,1033.06,-33.7603,4.44419,505.221,-167.582,8.32919,505.34,-28.4584,-22.0423,464.621,-39.6177,-38.8911,99.6695,-115.597,12.8544,118.373,-105.84,-103.797,56.1521,16.7305,98.5883,41.4258,-38.1326,124.817,56.196,-39.8017,171.795,40.93,-339.022,3.42384,516.291,-206.817,24.1069,500.122,-342.122,-9.93723,463.443,-313.555,-55.9942,104.348,-238.009,-18.1288,115.364,-254.083,-113.44,54.9754,-373.809,80.8504,44.321,-315.751,114.976,56.5161,-322.104,165.382,39.0104
2.42,-200.352,114.088,1386.95,-382.62,5.80549,1447.37,-3.00148,11.3224,1415.28,-327.325,112.044,997.024,-67.9302,117.263,1002.42,-147.691,-62.0556,1035.49,-227.149,-71.6532,1033.1,-33.7621,4.4674,505.226,-167.589,8.31851,505.377,-28.4507,-22.0464,464.633,-39.6262,-38.8931,99.6891,-115.596,12.8658,118.385,-105.828,-103.792,56.1611,16.7233,98.6014,41.4325,-38.1392,124.811,56.1966,-39.8096,171.799,40.9264,-339.003,3.42923,516.297,-206.802,24.1311,500.136,-342.1,-9.92995,463.441,-313.559,-55.9766,104.354,-238.022,-18.1289,115.357,-254.089,-113.44,54.9915,-373.811,80.8456,44.3293,-315.744,114.973,56.512,-322.105,165.38,39.01
2.43,-200.319,114.161,1386.95,-382.549,5.8378,1447.36,-2.95766,11.4168,1415.31,-327.318,112.075,997.05,-67.9117,117.334,1002.42,-147.66,-61.999,1035.5,-227.093,-71.5816,1033.11,-33.7351,4.48409,505.236,-167.585,8.33733,505.395,-28.4761,-22.0252,464.647,-39.6325,-38.8645,99.6893,-115.599,12.8726,118.392,-105.837,-103.792,56.1899,16.7191,98.5995,41.4357,-38.1548,124.82,56.1953,-39.8217,171.802,40.9173,-338.975,3.45147,516.308,-206.802,24.1405,500.124,-342.081,-9.91956,463.453,-313.563,-55.9744,104.359,-238.029,-18.1221,115.371,-254.095,-113.429,54.9922,-373.819,80.8424,44.3266,-316.081,115.105,56.6532,-322.115,165.378,39.0125
2.44,-200.281,114.228,1386.97,-382.517,5.90059,1447.37,-2.90435,11.5148,1415.34,-327.311,112.109,997.06,-67.9193,117.382,1002.42,-147.626,-61.9589,1035.53,-227.069,-71.5393,1033.14,-33.7307,4.50871,505.258,-167.576,8.33606,505.418,-28.4587,-21.9994,464.661,-39.6306,-38.847,99.7185,-115.602,12.8943,118.409,-105.933,-103.798,56.1803,16.705,98.6113,41.4289,-38.1588,124.83,56.1844,-39.8278,171.813,40.9035,-338.956,3.46471,516.318,-206.788,24.1632,500.146,-342.053,-9.87549,463.456,-313.627,-56.1353,104.492,-238.023,-18.1035,115.378,-254.08,-113.327,54.8893,-373.821,80.8455,44.3376,-315.865,115.018,56.5691,-322.115,165.378,39.018
2.45,-200.239,114.288,1386.99,-382.516,5.99101,1447.41,-2.84869,11.6143,1415.39,-327.297,112.144,997.07,-67.9127,117.46,1002.44,-147.6,-61.9067,1035.56,-227.047,-71.5122,1033.17,-33.7168,4.5046,505.264,-167.555,8.35268,505.426,-28.412,-21.9942,464.679,-39.6401,-38.8223,99.722,-115.608,12.9104,118.409,-105.856,-103.781,56.229,16.7093,98.6085,41.426,-38.1618,124.833,56.1779,-39.8397,171.814,40.8823,-338.944,3.48904,516.325,-206.77,24.2045,500.128,-342.047,-9.86727,463.466,-313.61,-56.1225,104.484,-238.016,-18.0963,115.376,-254.074,-113.328,54.8909,-373.814,80.8408,44.3347,-315.863,115.014,56.5599,-322.115,165.383,39.009
2.46,-200.201,114.36,1387,-382.462,6.04922,1447.4,-2.82105,11.7246,1415.45,-327.28,112.171,997.077,-67.8991,117.541,1002.47,-147.578,-61.8771,1035.6,-227.028,-71.4541,1033.19,-33.7115,4.53143,505.266,-167.538,8.3873,505.443,-28.4113,-21.9901,464.699,-39.6378,-38.8143,99.7236,-115.605,12.9194,118.411,-105.868,-103.776,56.2626,16.7062,98.5984,41.4119,-38.1748,124.844,56.1671,-39.8349,171.821,40.8691,-338.923,3.50946,516.322,-206.739,24.2871,500.124,-342.018,-9.83612,463.462,-313.548,-55.9599,104.362,-238.003,-18.0657,115.367,-254.085,-113.429,55.0077,-373.817,80.8486,44.328,-316.095,115.102,56.6506,-322.12,165.386,39.0046
